date;filename;fileSize;dataCount
2024.11.14 12:06:29;C:\Program Files (x86)\Lolly\DATA\data_92245520_2024_11_14_0.csv;984340;18293
2024.11.14 12:10:03;C:\Program Files (x86)\Lolly\DATA\data_92245517_2024_11_14_0.csv;984514;18292
2024.11.14 12:11:12;C:\Program Files (x86)\Lolly\DATA\data_92245516_2024_11_14_0.csv;984314;18292
2024.11.14 12:12:25;C:\Program Files (x86)\Lolly\DATA\data_92245519_2024_11_14_0.csv;984246;18292
2024.11.14 12:13:39;C:\Program Files (x86)\Lolly\DATA\data_92245518_2024_11_14_0.csv;984279;18292
2024.11.14 12:18:54;C:\Program Files (x86)\Lolly\DATA\data_92245471_2024_11_14_0.csv;980459;18363
2024.11.14 12:19:57;C:\Program Files (x86)\Lolly\DATA\data_92245472_2024_11_14_0.csv;981271;18363
2024.11.14 12:22:02;C:\Program Files (x86)\Lolly\DATA\data_92245475_2024_11_14_0.csv;981011;18363
2024.11.14 12:22:48;C:\Program Files (x86)\Lolly\DATA\data_92245474_2024_11_14_0.csv;980448;18363
2024.11.14 12:23:49;C:\Program Files (x86)\Lolly\DATA\data_92245473_2024_11_14_0.csv;980257;18363
2024.11.14 12:26:49;C:\Program Files (x86)\Lolly\DATA\data_92245478_2024_11_14_0.csv;980726;18362
2024.11.14 12:27:36;C:\Program Files (x86)\Lolly\DATA\data_92245477_2024_11_14_0.csv;980730;18363
2024.11.14 12:28:26;C:\Program Files (x86)\Lolly\DATA\data_92245476_2024_11_14_0.csv;980842;18363
2024.11.14 12:30:01;C:\Program Files (x86)\Lolly\DATA\data_92245480_2024_11_14_0.csv;980237;18362
2024.11.14 12:31:09;C:\Program Files (x86)\Lolly\DATA\data_92245479_2024_11_14_0.csv;980383;18363
2024.11.15 12:32:31;C:\Program Files (x86)\Lolly\DATA\data_92245500_2024_11_15_0.csv;995902;18390
2024.11.15 12:35:25;C:\Program Files (x86)\Lolly\DATA\data_92245505_2024_11_15_0.csv;982738;18390
2024.11.15 12:36:40;C:\Program Files (x86)\Lolly\DATA\data_92245502_2024_11_15_0.csv;956361;18390
2024.11.15 12:37:35;C:\Program Files (x86)\Lolly\DATA\data_92245521_2024_11_15_0.csv;982844;18390
2024.11.15 12:38:37;C:\Program Files (x86)\Lolly\DATA\data_92245504_2024_11_15_0.csv;982859;18390
2024.11.15 12:39:39;C:\Program Files (x86)\Lolly\DATA\data_92245503_2024_11_15_0.csv;982188;18390
2024.11.15 12:47:21;C:\Program Files (x86)\Lolly\DATA\data_92245501_2024_11_15_0.csv;988495;18391
2024.11.15 12:53:05;C:\Program Files (x86)\Lolly\DATA\data_92245487_2024_11_15_0.csv;949634;17927
2024.11.15 12:53:53;C:\Program Files (x86)\Lolly\DATA\data_92245488_2024_11_15_0.csv;983069;18391
2024.11.15 12:55:01;C:\Program Files (x86)\Lolly\DATA\data_92245522_2024_11_15_0.csv;1000818;18391
2024.11.15 12:56:06;C:\Program Files (x86)\Lolly\DATA\data_92245489_2024_11_15_0.csv;983842;18391
2024.11.15 12:57:13;C:\Program Files (x86)\Lolly\DATA\data_92245490_2024_11_15_0.csv;982973;18391
2024.11.15 13:02:50;C:\Program Files (x86)\Lolly\DATA\data_92245497_2024_11_15_0.csv;965322;18392
2024.11.15 13:06:36;C:\Program Files (x86)\Lolly\DATA\data_92245496_2024_11_15_0.csv;988107;18392
2024.11.15 13:08:34;C:\Program Files (x86)\Lolly\DATA\data_92245498_2024_11_15_0.csv;15;1
2024.11.15 13:10:17;C:\Program Files (x86)\Lolly\DATA\data_92245498_2024_11_15_1.csv;988017;18392
2024.11.15 13:17:06;C:\Program Files (x86)\Lolly\DATA\data_92245499_2024_11_15_0.csv;996045;18393
2024.11.21 10:52:37;C:\Program Files (x86)\Lolly\DATA\data_92245509_2024_11_21_0.csv;981930;18959
2024.11.21 10:56:07;C:\Program Files (x86)\Lolly\DATA\data_92245511_2024_11_21_0.csv;1012947;18960
2024.11.21 10:58:45;C:\Program Files (x86)\Lolly\DATA\data_92245510_2024_11_21_0.csv;1013467;18960
2024.11.21 11:00:20;C:\Program Files (x86)\Lolly\DATA\data_92245495_2024_11_21_0.csv;1000642;18960
2024.11.21 11:01:38;C:\Program Files (x86)\Lolly\DATA\data_92245507_2024_11_21_0.csv;1012389;18960
2024.11.21 11:03:04;C:\Program Files (x86)\Lolly\DATA\data_92245506_2024_11_21_0.csv;1012777;18960
2024.11.21 11:04:47;C:\Program Files (x86)\Lolly\DATA\data_92245512_2024_11_21_0.csv;1012505;18960
2024.11.21 11:05:49;C:\Program Files (x86)\Lolly\DATA\data_92245513_2024_11_21_0.csv;1012762;18960
2024.11.21 11:07:40;C:\Program Files (x86)\Lolly\DATA\data_92245514_2024_11_21_0.csv;1013110;18960
2024.11.21 11:08:34;C:\Program Files (x86)\Lolly\DATA\data_92245515_2024_11_21_0.csv;1011751;18960
2024.12.05 11:30:21;C:\Program Files (x86)\Lolly\DATA\data_92245500_2024_12_05_0.csv;1103562;20306
2024.12.05 11:43:12;C:\Program Files (x86)\Lolly\DATA\data_92245499_2024_12_05_0.csv;1103443;20306
2024.12.05 11:53:08;C:\Program Files (x86)\Lolly\DATA\data_92245498_2024_12_05_0.csv;1095325;20307
2024.12.05 11:55:44;C:\Program Files (x86)\Lolly\DATA\data_92245496_2024_12_05_0.csv;1095460;20307
2024.12.05 12:00:27;C:\Program Files (x86)\Lolly\DATA\data_92245497_2024_12_05_0.csv;206330;4103
2024.12.05 12:01:50;C:\Program Files (x86)\Lolly\DATA\data_92245497_2024_12_05_1.csv;1095776;20307
2024.12.05 12:06:10;C:\Program Files (x86)\Lolly\DATA\data_92245488_2024_12_05_0.csv;1090560;20308
2024.12.05 12:09:44;C:\Program Files (x86)\Lolly\DATA\data_92245487_2024_12_05_0.csv;1079777;20308
2024.12.05 12:11:09;C:\Program Files (x86)\Lolly\DATA\data_92245522_2024_12_05_0.csv;1108339;20308
2024.12.05 12:12:56;C:\Program Files (x86)\Lolly\DATA\data_92245489_2024_12_05_0.csv;1081567;20308
2024.12.05 12:14:34;C:\Program Files (x86)\Lolly\DATA\data_92245490_2024_12_05_0.csv;1083083;20308
2024.12.05 12:21:40;C:\Program Files (x86)\Lolly\DATA\data_92245501_2024_12_05_0.csv;119031;2375
2024.12.05 12:22:43;C:\Program Files (x86)\Lolly\DATA\data_92245501_2024_12_05_1.csv;1096223;20309
2024.12.05 12:26:07;C:\Program Files (x86)\Lolly\DATA\data_92245503_2024_12_05_0.csv;1089980;20309
2024.12.05 12:27:14;C:\Program Files (x86)\Lolly\DATA\data_92245505_2024_12_05_0.csv;1090450;20309
2024.12.05 12:29:46;C:\Program Files (x86)\Lolly\DATA\data_92245502_2024_12_05_0.csv;1090024;20309
2024.12.05 12:31:28;C:\Program Files (x86)\Lolly\DATA\data_92245521_2024_12_05_0.csv;1090706;20310
2024.12.05 12:34:21;C:\Program Files (x86)\Lolly\DATA\data_92245504_2024_12_05_0.csv;1090627;20310
2024.12.05 12:35:07;C:\Program Files (x86)\Lolly\DATA\data_92245505_2024_12_05_1.csv;1090506;20310
2024.12.12 10:09:42;C:\Program Files (x86)\Lolly\DATA\data_92245509_2024_12_12_0.csv;1102745;20972
2024.12.12 10:12:14;C:\Program Files (x86)\Lolly\DATA\data_92245511_2024_12_12_0.csv;1125724;20973
2024.12.12 10:14:45;C:\Program Files (x86)\Lolly\DATA\data_92245510_2024_12_12_0.csv;1125807;20973
2024.12.12 10:16:23;C:\Program Files (x86)\Lolly\DATA\data_92245495_2024_12_12_0.csv;1124884;20973
2024.12.12 10:17:53;C:\Program Files (x86)\Lolly\DATA\data_92245507_2024_12_12_0.csv;1125002;20973
2024.12.12 10:19:06;C:\Program Files (x86)\Lolly\DATA\data_92245506_2024_12_12_0.csv;1125424;20973
2024.12.12 10:20:53;C:\Program Files (x86)\Lolly\DATA\data_92245512_2024_12_12_0.csv;1125157;20973
2024.12.12 10:22:01;C:\Program Files (x86)\Lolly\DATA\data_92245513_2024_12_12_0.csv;1125748;20973
2024.12.12 10:23:08;C:\Program Files (x86)\Lolly\DATA\data_92245514_2024_12_12_0.csv;1125710;20973
2024.12.12 10:23:57;C:\Program Files (x86)\Lolly\DATA\data_92245515_2024_12_12_0.csv;1124473;20973
2025.01.07 09:35:07;C:\Program Files (x86)\Lolly\DATA\data_92245494_2025_01_07_0.csv;1260114;23466
2025.01.07 09:38:17;C:\Program Files (x86)\Lolly\DATA\data_92245492_2025_01_07_0.csv;1259151;23466
2025.01.07 09:39:32;C:\Program Files (x86)\Lolly\DATA\data_92245491_2025_01_07_0.csv;1259894;23466
2025.01.07 09:42:24;C:\Program Files (x86)\Lolly\DATA\data_92245523_2025_01_07_0.csv;1260745;23466
2025.01.07 09:44:42;C:\Program Files (x86)\Lolly\DATA\data_92245493_2025_01_07_0.csv;1260155;23466
2025.01.07 12:06:45;C:\Program Files (x86)\Lolly\DATA\data_92245509_2025_01_07_0.csv;1241622;23476
2025.01.07 12:10:55;C:\Program Files (x86)\Lolly\DATA\data_92245511_2025_01_07_0.csv;1265430;23477
2025.01.07 12:12:29;C:\Program Files (x86)\Lolly\DATA\data_92245510_2025_01_07_0.csv;1265805;23477
2025.01.07 12:43:00;C:\Program Files (x86)\Lolly\DATA\data_92245495_2025_01_07_0.csv;1264572;23478
2025.01.07 12:44:00;C:\Program Files (x86)\Lolly\DATA\data_92245507_2025_01_07_0.csv;1264931;23478
2025.01.07 12:45:08;C:\Program Files (x86)\Lolly\DATA\data_92245506_2025_01_07_0.csv;1265721;23479
2025.01.07 12:46:17;C:\Program Files (x86)\Lolly\DATA\data_92245512_2025_01_07_0.csv;1265306;23479
2025.01.07 12:47:39;C:\Program Files (x86)\Lolly\DATA\data_92245513_2025_01_07_0.csv;1265467;23479
2025.01.07 12:48:32;C:\Program Files (x86)\Lolly\DATA\data_92245514_2025_01_07_0.csv;1265691;23479
2025.01.07 12:49:19;C:\Program Files (x86)\Lolly\DATA\data_92245515_2025_01_07_0.csv;1264480;23479
2025.01.10 11:07:38;C:\Program Files (x86)\Lolly\DATA\data_92245520_2025_01_10_0.csv;238840;4679
2025.01.10 11:08:29;C:\Program Files (x86)\Lolly\DATA\data_92245520_2025_01_10_1.csv;1291622;23761
2025.01.10 11:12:49;C:\Program Files (x86)\Lolly\DATA\data_92245518_2025_01_10_0.csv;1281107;23760
2025.01.10 11:13:43;C:\Program Files (x86)\Lolly\DATA\data_92245519_2025_01_10_0.csv;60709;1223
2025.01.10 11:15:11;C:\Program Files (x86)\Lolly\DATA\data_92245519_2025_01_10_1.csv;1291534;23761
2025.01.10 11:17:12;C:\Program Files (x86)\Lolly\DATA\data_92245516_2025_01_10_0.csv;1291533;23761
2025.01.10 11:18:34;C:\Program Files (x86)\Lolly\DATA\data_92245517_2025_01_10_0.csv;1291328;23761
2025.01.10 11:21:48;C:\Program Files (x86)\Lolly\DATA\data_92245475_2025_01_10_0.csv;1288246;23831
2025.01.10 11:22:49;C:\Program Files (x86)\Lolly\DATA\data_92245474_2025_01_10_0.csv;1273464;23831
2025.01.10 11:23:33;C:\Program Files (x86)\Lolly\DATA\data_92245473_2025_01_10_0.csv;1286879;23831
2025.01.10 11:27:57;C:\Program Files (x86)\Lolly\DATA\data_92245472_2025_01_10_0.csv;1288575;23831
2025.01.10 11:29:20;C:\Program Files (x86)\Lolly\DATA\data_92245471_2025_01_10_0.csv;1287789;23831
2025.01.10 11:33:37;C:\Program Files (x86)\Lolly\DATA\data_92245478_2025_01_10_0.csv;1288040;23831
2025.01.10 11:34:47;C:\Program Files (x86)\Lolly\DATA\data_92245477_2025_01_10_0.csv;1288182;23832
2025.01.10 11:36:53;C:\Program Files (x86)\Lolly\DATA\data_92245476_2025_01_10_0.csv;1288188;23832
2025.01.10 11:38:59;C:\Program Files (x86)\Lolly\DATA\data_92245480_2025_01_10_0.csv;1288048;23830
2025.01.10 11:40:46;C:\Program Files (x86)\Lolly\DATA\data_92245479_2025_01_10_0.csv;1287841;23831
2025.01.15 12:09:19;C:\Program Files (x86)\Lolly\DATA\data_92245500_2025_01_15_0.csv;1325706;24244
2025.01.15 12:21:40;C:\Program Files (x86)\Lolly\DATA\data_92245501_2025_01_15_0.csv;1317906;24245
2025.01.15 12:28:15;C:\Program Files (x86)\Lolly\DATA\data_92245497_2025_01_15_0.csv;1317326;24244
2025.01.15 12:32:24;C:\Program Files (x86)\Lolly\DATA\data_92245496_2025_01_15_0.csv;1317654;24246
2025.01.15 12:34:49;C:\Program Files (x86)\Lolly\DATA\data_92245498_2025_01_15_0.csv;147483;2951
2025.01.15 12:38:51;C:\Program Files (x86)\Lolly\DATA\data_92245498_2025_01_15_1.csv;1316896;24246
2025.01.15 12:53:45;C:\Program Files (x86)\Lolly\DATA\data_92245522_2025_01_15_0.csv;1330178;24247
2025.01.15 12:55:30;C:\Program Files (x86)\Lolly\DATA\data_92245489_2025_01_15_0.csv;1312991;24247
2025.01.15 12:56:53;C:\Program Files (x86)\Lolly\DATA\data_92245487_2025_01_15_0.csv;1297637;24247
2025.01.15 12:57:49;C:\Program Files (x86)\Lolly\DATA\data_92245488_2025_01_15_0.csv;1312397;24247
2025.01.15 13:01:01;C:\Program Files (x86)\Lolly\DATA\data_92245521_2025_01_15_0.csv;1312745;24247
2025.01.15 13:02:35;C:\Program Files (x86)\Lolly\DATA\data_92245502_2025_01_15_0.csv;1311708;24248
2025.01.15 13:03:56;C:\Program Files (x86)\Lolly\DATA\data_92245503_2025_01_15_0.csv;1311886;24248
2025.01.15 13:04:54;C:\Program Files (x86)\Lolly\DATA\data_92245505_2025_01_15_0.csv;1312465;24248
2025.01.15 13:06:10;C:\Program Files (x86)\Lolly\DATA\data_92245504_2025_01_15_0.csv;1312828;24248
2025.01.15 13:10:00;C:\Program Files (x86)\Lolly\DATA\data_92245499_2025_01_15_0.csv;1325766;24248
2025.02.05 11:20:39;C:\Program Files (x86)\Lolly\DATA\data_92245500_2025_02_05_0.csv;1438725;26257
2025.02.05 11:27:58;C:\Program Files (x86)\Lolly\DATA\data_92245501_2025_02_05_0.csv;1432477;26257
2025.02.05 11:31:47;C:\Program Files (x86)\Lolly\DATA\data_92245503_2025_02_05_0.csv;1425364;26258
2025.02.05 11:32:40;C:\Program Files (x86)\Lolly\DATA\data_92245505_2025_02_05_0.csv;1425928;26258
2025.02.05 11:39:11;C:\Program Files (x86)\Lolly\DATA\data_92245502_2025_02_05_0.csv;1425561;26258
2025.02.05 11:40:22;C:\Program Files (x86)\Lolly\DATA\data_92245521_2025_02_05_0.csv;1419529;26257
2025.02.05 11:43:00;C:\Program Files (x86)\Lolly\DATA\data_92245504_2025_02_05_0.csv;1426201;26258
2025.02.05 11:50:47;C:\Program Files (x86)\Lolly\DATA\data_92245497_2025_02_05_0.csv;1430963;26258
2025.02.05 11:51:57;C:\Program Files (x86)\Lolly\DATA\data_92245496_2025_02_05_0.csv;1430527;26259
2025.02.05 11:55:44;C:\Program Files (x86)\Lolly\DATA\data_92245498_2025_02_05_0.csv;1430446;26259
2025.02.05 12:02:32;C:\Program Files (x86)\Lolly\DATA\data_92245487_2025_02_05_0.csv;1409207;26260
2025.02.05 12:03:36;C:\Program Files (x86)\Lolly\DATA\data_92245488_2025_02_05_0.csv;1425949;26260
2025.02.05 12:06:53;C:\Program Files (x86)\Lolly\DATA\data_92245522_2025_02_05_0.csv;1443650;26260
2025.02.05 12:07:49;C:\Program Files (x86)\Lolly\DATA\data_92245489_2025_02_05_0.csv;1426503;26260
2025.02.05 12:08:58;C:\Program Files (x86)\Lolly\DATA\data_92245490_2025_02_05_0.csv;1425686;26260
2025.02.05 12:12:14;C:\Program Files (x86)\Lolly\DATA\data_92245499_2025_02_05_0.csv;1438856;26260
2025.02.12 09:54:19;C:\Program Files (x86)\Lolly\DATA\data_92245493_2025_02_12_0.csv;351999;6983
2025.02.12 12:03:53;C:\Program Files (x86)\Lolly\DATA\data_92245523_2025_02_12_0.csv;177833;3527
2025.02.13 11:29:24;C:\Program Files (x86)\Lolly\DATA\data_92245500_2025_02_13_0.csv;1481550;27025
2025.02.13 11:30:08;C:\Program Files (x86)\Lolly\DATA\data_92245500_2025_02_13_1.csv;176950;3527
2025.02.13 11:30:36;C:\Program Files (x86)\Lolly\DATA\data_92245500_2025_02_13_2.csv;206055;4103
2025.02.13 11:31:29;C:\Program Files (x86)\Lolly\DATA\data_92245500_2025_02_13_3.csv;1481607;27026
2025.02.13 11:38:03;C:\Program Files (x86)\Lolly\DATA\data_92245501_2025_02_13_0.csv;391079;7559
2025.02.13 11:39:26;C:\Program Files (x86)\Lolly\DATA\data_92245501_2025_02_13_1.csv;1474363;27026
2025.02.13 11:41:30;C:\Program Files (x86)\Lolly\DATA\data_92245501_2025_02_13_2.csv;31940;647
2025.02.13 11:56:32;C:\Program Files (x86)\Lolly\DATA\data_92245496_2025_02_13_0.csv;1473534;27027
2025.02.13 11:58:55;C:\Program Files (x86)\Lolly\DATA\data_92245496_2025_02_13_1.csv;671225;12743
2025.02.13 12:00:06;C:\Program Files (x86)\Lolly\DATA\data_92245496_2025_02_13_2.csv;988863;18392
2025.02.18 10:49:10;C:\Program Files (x86)\Lolly\DATA\data_92245520_2025_02_18_0.csv;1503493;27504
2025.02.18 10:55:44;C:\Program Files (x86)\Lolly\DATA\data_92245518_2025_02_18_0.csv;1502566;27503
2025.02.18 10:56:50;C:\Program Files (x86)\Lolly\DATA\data_92245519_2025_02_18_0.csv;1502296;27503
2025.02.18 10:58:04;C:\Program Files (x86)\Lolly\DATA\data_92245516_2025_02_18_0.csv;1502156;27503
2025.02.18 10:59:11;C:\Program Files (x86)\Lolly\DATA\data_92245517_2025_02_18_0.csv;1502613;27503
2025.02.18 11:03:41;C:\Program Files (x86)\Lolly\DATA\data_92245473_2025_02_18_0.csv;1497854;27574
2025.02.18 11:05:14;C:\Program Files (x86)\Lolly\DATA\data_92245474_2025_02_18_0.csv;1444580;27574
2025.02.18 11:07:15;C:\Program Files (x86)\Lolly\DATA\data_92245475_2025_02_18_0.csv;1498993;27574
2025.02.18 11:09:21;C:\Program Files (x86)\Lolly\DATA\data_92245472_2025_02_18_0.csv;1488156;27574
2025.02.18 11:11:03;C:\Program Files (x86)\Lolly\DATA\data_92245471_2025_02_18_0.csv;1498806;27574
2025.02.18 11:44:48;C:\Program Files (x86)\Lolly\DATA\data_92245477_2025_02_18_0.csv;1499185;27576
2025.02.18 11:46:03;C:\Program Files (x86)\Lolly\DATA\data_92245476_2025_02_18_0.csv;1499220;27576
2025.02.18 11:47:20;C:\Program Files (x86)\Lolly\DATA\data_92245478_2025_02_18_0.csv;1499064;27576
2025.02.18 11:49:30;C:\Program Files (x86)\Lolly\DATA\data_92245480_2025_02_18_0.csv;1486863;27575
2025.02.18 11:50:30;C:\Program Files (x86)\Lolly\DATA\data_92245479_2025_02_18_0.csv;1498856;27576
2025.02.19 10:20:21;C:\Program Files (x86)\Lolly\DATA\data_92245509_2025_02_19_0.csv;1471717;27597
